from,to,quantity,exports,probability
ABW,USA,13.914459129999997,67.67411783,0.2056097600703663
AND,MOZ,31.658343199999997,3270.99248938,0.00967851295983889
AND,SLV,22.125566319999997,3270.99248938,0.006764175213436148
ARE,ARM,0.0220462,35169.97106468999,6.268472601086095e-7
ARE,BGD,23.2807872,35169.97106468999,6.619507066746917e-4
ARE,CHN,19978.489106619996,35169.97106468999,0.568055318267749
ARE,ETH,0.00220462,35169.97106468999,6.268472601086095e-8
ARE,GBR,44.0924,35169.97106468999,0.0012536945202172192
ARE,HKG,6677.8446862599985,35169.97106468999,0.18987347683559605
ARE,IND,3621.65383503,35169.97106468999,0.10297574110506091
ARE,KEN,20.774134259999997,35169.97106468999,5.906781732003427e-4
ARE,LBN,13.227719999999998,35169.97106468999,3.761083560651657e-4
ARE,LKA,152.01736748,35169.97106468999,0.0043223625973529065
ARE,MOZ,103.37793873,35169.97106468999,0.0029393808297382864
ARE,MYS,200.47711969999997,35169.97106468999,0.00570023555979764
ARE,NOR,21.210649019999998,35169.97106468999,6.030897489504932e-4
ARE,OMN,239.65211478999996,35169.97106468999,0.006814111798647634
ARE,PAK,2947.9517253999998,35169.97106468999,0.08382013507994295
ARE,QAT,110.11525744999999,35169.97106468999,0.0031309453524274774
ARE,SAU,24.250819999999997,35169.97106468999,6.895319861194704e-4
ARE,SDN,0.02314851,35169.97106468999,6.581896231140401e-7
ARE,SGP,26.830225399999996,35169.97106468999,7.628731155521778e-4
ARE,SYR,163.69303499999998,35169.97106468999,0.004654340906306426
ARE,TUR,10.0861365,35169.97106468999,2.867826214996889e-4
ARE,TWN,396.82608845,35169.97106468999,0.011283093970139945
ARE,TZA,0.95239584,35169.97106468999,2.7079801636691933e-5
ARE,UGA,0.17967653,35169.97106468999,5.108805169885169e-6
ARE,VNM,220.7596237,35169.97106468999,0.006276935039097562
ARE,YEM,4.40924,35169.97106468999,1.253694520217219e-4
ARG,BRA,465.44268132999997,51051.50018507,0.009117120547735022
ARG,CHL,1428.1528359999998,51051.50018507,0.02797474767289332
ARG,CHN,41481.40790695,51051.50018507,0.8125404298908582
ARG,HKG,4604.30367529,51051.50018507,0.09018939029408832
ARG,IND,9.843628299999999,51051.50018507,1.9281761092847897e-4
ARG,PRY,1705.8853520499997,51051.50018507,0.03341498968425781
ARG,URY,62.026983699999995,51051.50018507,0.0012149884621439544
ARG,USA,1249.78364566,51051.50018507,0.02448084074178684
ARG,VNM,44.32278279,51051.50018507,8.681974600025992e-4
AUS,ARE,13.227719999999998,123486.66576311999,1.0711861008033253e-4
AUS,CAN,27.601842399999995,123486.66576311999,2.2352083303429386e-4
AUS,CHE,163.1639262,123486.66576311999,0.0013213080553409018
AUS,CHN,22957.456528489998,123486.66576311999,0.1859104089224375
AUS,GBR,23.169453889999996,123486.66576311999,1.8762717210654245e-4
AUS,HKG,93643.659582,123486.66576311999,0.7583301322722021
AUS,IDN,1041.65869918,123486.66576311999,0.008435394159707706
AUS,IND,158.30163679,123486.66576311999,0.0012819330395855396
AUS,JPN,0.0110231,123486.66576311999,8.926550840027711e-8
AUS,KOR,107.2657861,123486.66576311999,8.686426622430966e-4
AUS,KWT,0.24471281999999997,123486.66576311999,1.981694286486152e-6
AUS,MKD,38.801312,123486.66576311999,3.1421458956897545e-4
AUS,MYS,2775.8943621199996,123486.66576311999,0.02247930450600146
AUS,NZL,652.90041762,123486.66576311999,0.005287213915650094
AUS,PAK,0.019841579999999998,123486.66576311999,1.606779151204988e-7
AUS,PHL,92.263347,123486.66576311999,7.471523053103194e-4
AUS,QAT,10.08172726,123486.66576311999,8.164223398289345e-5
AUS,SGP,922.5805591199999,123486.66576311999,0.007471094578662872
AUS,THA,111.99138906999998,123486.66576311999,9.069107856942952e-4
AUS,TWN,330.86716498,123486.66576311999,0.002679375647041038
AUS,USA,83.42502542,123486.66576311999,6.755792206749773e-4
AUS,VNM,281.75484524,123486.66576311999,0.0022816621009144433
AUS,VUT,0.26675901999999996,123486.66576311999,2.160225303286706e-6
AUS,ZAF,2.28949787,123486.66576311999,1.8540446094737557e-5
AZE,CHN,756.4437028499999,1037.53275285,0.7290793478780537
AZE,HKG,52.91087999999999,1037.53275285,0.05099682863471927
AZE,TUR,228.17816999999997,1037.53275285,0.21992382348722686
BEN,IND,11.0231,581.82677575,0.018945673281864254
BEN,TGO,570.80367575,581.82677575,0.9810543267181357
BFA,CIV,31.415834999999998,32.297683,0.9726962457337883
BGD,CHN,11777.274046559998,12922.789087009998,0.9113569808547388
BGD,HKG,634.4664874899998,12922.789087009998,0.04909671458832105
BGD,IND,59.637175619999994,12922.789087009998,0.00461488423423604
BGD,KOR,11.182934949999998,12922.789087009998,8.653654311545715e-4
BGD,LKA,0.050706259999999996,12922.789087009998,3.923786085077407e-6
BGD,MYS,166.72989904999997,12922.789087009998,0.012902005745617024
BGD,PAK,11.076010879999998,12922.789087009998,8.570913604969083e-4
BGD,TUR,16.53465,12922.789087009998,0.0012794954625252413
BGD,TWN,27.55775,12922.789087009998,0.002132492437542069
BGD,USA,0.0220462,12922.789087009998,1.705993950033655e-6
BGD,VNM,218.25737999999998,12922.789087009998,0.016889340105333186
BHR,ARE,187.3927,912.1945943,0.20543061882952884
BHR,CHN,62.99591418999999,912.1945943,0.0690597319734632
BHR,IND,37.478539999999995,912.1945943,0.041086123765905765
BHR,PAK,597.8720001099999,912.1945943,0.6554215557139922
BHR,QAT,22.266661999999997,912.1945943,0.02440999117856754
BHR,SAU,4.188777999999999,912.1945943,0.004591978538542409
BIH,CHE,20.9990055,1025.50544844,0.02047673713673946
BIH,MKD,16.7771582,1025.50544844,0.016359891822633834
BIH,SRB,161.84556344,1025.50544844,0.15782028626586006
BLR,HKG,36.4092993,1425.30556927,0.025544907762233598
BLR,RUS,606.10625581,1425.30556927,0.4252465358150744
BLR,UKR,85.98017999999999,1425.30556927,0.06032403286267697
BLZ,GTM,6.868493609999999,27.907182269999993,0.24611920843701862
BLZ,TWN,21.038688659999995,27.907182269999993,0.7538807915629814
BMU,HKG,317.24040876,317.24040876,1
BOL,CHL,2491.6747517199997,6399.06607802,0.3893810004992126
