from,to,quantity,exports,probability
ARE,ARM,54.454114,31250.538103949995,0.0017425016432954517
ARE,BHR,72.31594523999999,31250.538103949995,0.0023140704009464537
ARE,BRA,18.739269999999998,31250.538103949995,5.996463144943862e-4
ARE,CHN,14313.560386289997,31250.538103949995,0.4580260454613035
ARE,COG,185.18807999999999,31250.538103949995,0.005925916519709229
ARE,EGY,72.75246,31250.538103949995,0.002328038632742911
ARE,ETH,12.698611199999998,31250.538103949995,4.0634856135148993e-4
ARE,GBR,25.353129999999997,31250.538103949995,8.112861901982872e-4
ARE,HKG,4397.54228628,31250.538103949995,0.14071893007577238
ARE,IND,3357.0961281,31250.538103949995,0.10742522630916461
ARE,IRN,21.278992239999997,31250.538103949995,6.809160267646842e-4
ARE,KEN,0.24801974999999998,31250.538103949995,7.936495338896289e-6
ARE,KWT,11.938017299999998,31250.538103949995,3.820099756455413e-4
ARE,LBN,23.148509999999998,31250.538103949995,7.407395649636536e-4
ARE,LKA,188.88081849999998,31250.538103949995,0.00604408211697724
ARE,MRT,31.636296999999995,31250.538103949995,0.001012344072116993
ARE,MYS,167.41222893999998,31250.538103949995,0.0053570990804423764
ARE,OMN,139.59543609,31250.538103949995,0.004466977036544387
ARE,PAK,7177.25174331,31250.538103949995,0.22966810105592428
ARE,QAT,156.37810584,31250.538103949995,0.005004013221143036
ARE,SAU,105.20777333,31250.538103949995,0.0033665907761345707
ARE,TWN,196.21007768999996,31250.538103949995,0.006278614372569779
ARE,TZA,132.78095566999997,31250.538103949995,0.004248917417944134
ARE,UGA,30.926409359999997,31250.538103949995,0.00098962805879144111
ARE,UKR,0.006613859999999999,31250.538103949995,2.11639875703901e-7
ARE,VNM,99.34127950999999,31250.538103949995,0.0031788662063852104
ARE,YEM,51.56826641999999,31250.538103949995,0.0016501561108633162
ARG,BRA,349.08283772999994,39469.1795828,0.008844441192340473
ARG,CAN,25.29360526,39469.1795828,6.408444646521744e-4
ARG,CHL,56.798727369999995,39469.1795828,0.001439065315529181
ARG,CHN,31615.64301753,39469.1795828,0.8010210334168577
ARG,HKG,5338.6405510899995,39469.1795828,0.1352609962386066
ARG,PRY,463.15318346,39469.1795828,0.011734553095748518
ARG,TWN,85.26147388,39469.1795828,0.0021602038547858617
ARG,URY,54.756146939999994,39469.1795828,0.0013873140389232157
ARG,USA,1331.51772754,39469.1795828,0.0337356322481112
ARM,HKG,84.64418027999999,84.64418027999999,1
AUS,ARE,0.7672077599999999,103389.5901467,7.42055132350757e-6
AUS,CHE,28.6380138,103389.5901467,2.769912692309292e-4
AUS,CHN,11791.37259146,103389.5901467,0.11404796725404524
AUS,ECU,12.7537267,103389.5901467,1.2335600404164167e-4
AUS,FJI,0.05180857,103389.5901467,5.011004485701951e-7
AUS,GBR,35.324626259999995,103389.5901467,3.416652122314994e-4
AUS,HKG,72601.22637492999,103389.5901467,0.7022102154763913
AUS,IDN,117.43459584999998,103389.5901467,0.0011358454529452283
AUS,IND,21.22056981,103389.5901467,2.0524861139201763e-4
AUS,KOR,302.55874186999995,103389.5901467,0.0029263946345149242
AUS,LKA,1.5432339999999998,103389.5901467,1.4926396340388791e-5
AUS,MAC,24.052404199999998,103389.5901467,2.3263854867663103e-4
AUS,MKD,38.58085,103389.5901467,3.731599085097198e-4
AUS,MYS,11513.98950768,103389.5901467,0.11136507545240043
AUS,NZL,169.97620199999997,103389.5901467,0.0016440359397771082
AUS,PAK,9.038941999999999,103389.5901467,8.74260357079915e-5
AUS,PHL,560.5025888,103389.5901467,0.00542126715082921
AUS,QAT,0.110231,103389.5901467,1.066171167170628e-6
AUS,SGP,2898.1240064699996,103389.5901467,0.028031100639414833
AUS,THA,24.88795518,103389.5901467,2.407201261237844e-4
AUS,TWN,293.74246648999997,103389.5901467,0.002841122264564618
AUS,TZA,61.288436,103389.5901467,5.927911689468691e-4
AUS,USA,197.39285632,103389.5901467,0.001909214032475787
AUS,VNM,2611.0935055699997,103389.5901467,0.025254897537219236
AZE,TUR,111.88446499999999,111.88446499999999,1
BEN,TGO,72.75466461999999,72.75466461999999,1
BGD,CHE,55.1155,14234.022105929998,0.0038720959957648567
BGD,CHN,12052.37755326,14234.022105929998,0.8467302821062004
BGD,GBR,2.9100984,14234.022105929998,2.0444666857638441e-4
BGD,HKG,1334.3275157299997,14234.022105929998,0.09374212754482861
BGD,IND,108.66682211,14234.022105929998,0.0076343019071699065
BGD,JPN,8.46022925,14234.022105929998,5.943667353499055e-4
BGD,KOR,141.41645221,14234.022105929998,0.009935101347853383
BGD,MYS,166.44880999999998,14234.022105929998,0.011693729907209866
BGD,PAK,71.45173419999999,14234.022105929998,0.005019785248909559
BGD,THA,238.88821396,14234.022105929998,0.016782903116363535
BGD,TWN,53.01670175999999,14234.022105929998,0.00372464658024613
BGD,VNM,0.9424750499999999,14234.022105929998,6.621284152757903e-5
BHR,ARE,323.69112688,1252.06322274,0.2585261838229209
BHR,IND,63.916343039999994,1252.06322274,0.05104881437226967
BHR,PAK,789.0996365999999,1252.06322274,0.6302394497884412
BHR,QAT,1.01081827,1252.06322274,8.073220678009674e-4
BHR,SAU,74.34529795,1252.06322274,0.05937822994856734
BLR,CHN,31.862270549999998,2307.9064469999994,0.013805702822753979
BLR,RUS,588.5508667499998,2307.9064469999994,0.25501504513540624
BLR,UKR,658.2003240999999,2307.9064469999994,0.28519367626689596
BLZ,GTM,28.808871849999996,53.63289304999999,0.5371493166169972
BLZ,HND,19.543956299999998,53.63289304999999,0.36440242523892713
BLZ,MEX,5.280064899999999,53.63289304999999,0.09844825814407564
BMU,HKG,497.25534792999997,497.25534792999997,1
BOL,ARG,1.4241845199999998,3905.0577360299994,3.64702551478245e-4
BOL,CHL,1645.5184472099997,3905.0577360299994,0.42138133631870034
BOL,CHN,387.1753644,3905.0577360299994,0.09914715493902383
BOL,HKG,48.55455088,3905.0577360299994,0.012433760052255216
BOL,PER,248.01975,3905.0577360299994,0.06351244124040645
BOL,USA,806.36952737,3905.0577360299994,0.20649362490342585
BRA,ARG,49.535606779999995,10544.54093198,0.004697749015300038
BRA,BOL,0.551155,10544.54093198,5.226922666006541e-5
BRA,CHN,7755.34719971,10544.54093198,0.7354845744103665
BRA,DOM,2.29611173,10544.54093198,2.177535982658325e-4
BRA,ECU,0.01763696,10544.54093198,1.6726152531220933e-6
BRA,HKG,228.81750979999995,10544.54093198,0.02170009214019275
BRA,IND,244.77895859999998,10544.54093198,0.02321380894426825
BRA,MEX,114.54544134,10544.54093198,0.010863008838308074
BRA,MRT,37.703411239999994,10544.54093198,0.0035756332573617542
BRA,MYS,21.02876787,10544.54093198,0.0019942800739881357
BRA,PRY,2.6455439999999997,10544.54093198,2.508922879683139e-4
BRA,TWN,21.4068602,10544.54093198,0.0020301367634769406
BRA,URY,80.61633954,10544.54093198,0.007645315245114448
BRA,USA,1742.97036738,10544.54093198,0.16529599331288422
BRA,ZAF,18.909025739999997,10544.54093198,0.0017932526282535238
BRB,CHL,20.834761309999998,268.35736949999995,0.07763811871020744
BRB,CHN,196.11748364999997,268.35736949999995,0.7308071472581639
BRB,COL,4.684817499999999,268.35736949999995,0.017457383446292874
BRB,GRD,0.13227719999999998,268.35736949999995,4.929143561306224e-4
BRB,KNA,0.0033069299999999996,268.35736949999995,1.2322858903265559e-5
BRB,SUR,1.0295575399999999,268.35736949999995,0.0038365167385500105
BRB,TTO,22.564285699999996,268.35736949999995,0.08408297391661532
