from,to,quantity,exports,probability
ABW,HKG,16.865343,176.479831,0.09556527170518427
AND,USA,20.420292749999998,2696.62614771,0.007572533837269619
ARE,BGD,142.84835289999998,42412.10808153,0.00336810310455209
ARE,BHR,12.91686858,42412.10808153,3.0455615540660077e-4
ARE,CHN,21440.92047669,42412.10808153,0.5055377213382911
ARE,CIV,2.9354515299999995,42412.10808153,6.921258250962432e-5
ARE,ECU,0.40565007999999997,42412.10808153,9.564487556718645e-6
ARE,EGY,19.859216959999998,42412.10808153,4.6824404299413883e-4
ARE,ETH,33.0693,42412.10808153,7.797136595151069e-4
ARE,GBR,30.31462731,42412.10808153,7.147635116774985e-4
ARE,HKG,5556.6124328,42412.10808153,0.13101476639921708
ARE,IDN,376.9569507,42412.10808153,0.008887956004812705
ARE,IND,5939.397296470001,42412.10808153,0.14004013394129167
ARE,IRN,330.30829381,42412.10808153,0.0077880659262453775
ARE,IRQ,16.53465,42412.10808153,3.8985682975755347e-4
ARE,JPN,38.658011699999996,42412.10808153,9.114852679731599e-4
ARE,KOR,11.045146199999998,42412.10808153,2.6042436227804566e-4
ARE,KWT,30.263921049999997,42412.10808153,7.135679507329087e-4
ARE,LKA,10.186446709999998,42412.10808153,2.401777975859701e-4
ARE,MOZ,122.88992803999999,42412.10808153,0.002897519920579406
ARE,MRT,15.763033,42412.10808153,3.716635110355343e-4
ARE,MYS,29.762369999999997,42412.10808153,7.017422935635962e-4
ARE,OMN,116.38409441999998,42412.10808153,0.002744124253297467
ARE,PAK,6378.2732044899985,42412.10808153,0.15038802580218041
ARE,QAT,180.43051003999997,42412.10808153,0.0042542216881356915
ARE,SAU,205.02965999999998,42412.10808153,0.004834224688993662
ARE,SDN,70.44312054999999,42412.10808153,0.0016609200470437634
ARE,TGO,0.07275245999999999,42412.10808153,1.7153700509332352e-6
ARE,THA,1.9158147799999998,42412.10808153,4.517141134124186e-5
ARE,TWN,470.43283869999993,42412.10808153,0.01109194661570874
ARE,TZA,50.58169897,42412.10808153,0.0011926240231389905
ARE,UGA,0.110231,42412.10808153,2.5990455317170232e-6
ARE,VNM,681.19340839,42412.10808153,0.01606129568189637
ARE,YEM,19.811817629999997,42412.10808153,4.671264534155005e-4
ARG,BRA,2015.94751809,58320.049651819994,0.03456697190975536
ARG,CAN,91.35945279999999,58320.049651819994,0.0015665187760543844
ARG,CHL,2680.85870547,58320.049651819994,0.045968045663115076
ARG,CHN,36001.121623169995,58320.049651819994,0.6173026572868583
ARG,CRI,54.699929129999994,58320.049651819994,9.37926655696751e-4
ARG,ECU,0.5313134199999999,58320.049651819994,9.110304658038288e-6
ARG,GBR,0.31856758999999996,58320.049651819994,5.462402585421297e-6
ARG,HKG,2156.6452641799997,58320.049651819994,0.036979482648857746
ARG,MEX,45.083376689999994,58320.049651819994,7.730339215956596e-4
ARG,PRY,850.5192474899999,58320.049651819994,0.014583650949677436
ARG,URY,21.054121,58320.049651819994,3.610099978600235e-4
ARG,USA,4922.02579352,58320.049651819994,0.08439680389343424
ARG,VNM,6045.856191649999,58320.049651819994,0.10366685604255699
AUS,BHR,0.019841579999999998,139445.20556703,1.42289438488169e-7
AUS,BRA,0.0551155,139445.20556703,3.952484402449139e-7
AUS,CHN,10368.257312159998,139445.20556703,0.07435363066086968
AUS,FJI,99.2079,139445.20556703,7.114471924408451e-4
AUS,HKG,122676.45137847,139445.20556703,0.8797466422716167
AUS,IDN,2244.72093549,139445.20556703,0.016097512469949952
AUS,IND,191.7247783,139445.20556703,0.0013749112242359576
AUS,JPN,318.21485079999997,139445.20556703,0.002282006394598035
AUS,KGZ,0.024250819999999996,139445.20556703,1.7390931370776212e-7
AUS,KHM,0.07275245999999999,139445.20556703,5.217279411232863e-7
AUS,KOR,43.83225483999999,139445.20556703,3.1433317955797507e-4
AUS,MAC,64.96574215999999,139445.20556703,4.658872414854849e-4
AUS,MEX,0.80689092,139445.20556703,5.78643716518554e-6
AUS,MKD,39.132005,139445.20556703,2.806263925738889e-4
AUS,MYS,238.81325687999998,139445.20556703,0.0017125956816436022
AUS,NGA,86.98328209999998,139445.20556703,6.23781088394523e-4
AUS,NZL,398.67686693999997,139445.20556703,0.00285902168754278
AUS,PAK,5.51155,139445.20556703,3.9524844024491394e-5
AUS,PHL,198.4158,139445.20556703,0.0014228943848816902
AUS,PNG,1.2985211799999998,139445.20556703,9.312053252170172e-6
AUS,QAT,0.19400655999999997,139445.20556703,1.391274509662097e-6
AUS,SEN,0.024250819999999996,139445.20556703,1.7390931370776212e-7
AUS,SGP,571.1784611499999,139445.20556703,0.004096078160790116
AUS,THA,18.959732,139445.20556703,1.359654634442504e-4
AUS,TON,98.70745125999998,139445.20556703,7.078583366034211e-4
AUS,TWN,514.9132518199999,139445.20556703,0.003692584838081693
AUS,TZA,0.13558413,139445.20556703,9.723111630024883e-7
AUS,USA,18.709507629999997,139445.20556703,1.3417103552553847e-4
AUS,VNM,1181.0524125399998,139445.20556703,0.008469652346507381
AZE,CHN,241.40588999999997,842.6443448499999,0.2864860975753334
AZE,HKG,472.89098999999993,842.6443448499999,0.5611987938804476
AZE,IRN,11.0231,842.6443448499999,0.013081556966910202
AZE,TUR,73.73902745,842.6443448499999,0.08750907533014579
BEN,HKG,189.81778199999997,383.53774139999996,0.4949129160200034
BEN,TGO,193.7199594,383.53774139999996,0.5050870839799966
BFA,CIV,51.174741749999995,51.174741749999995,1
BGD,CHE,42.438934999999994,17476.81089165,0.002428299720304023
BGD,CHN,14708.834422259999,17476.81089165,0.8416200480424908
BGD,HKG,836.60037912,17476.81089165,0.04786916699543322
BGD,IDN,37.478539999999995,17476.81089165,0.002144472480268488
BGD,IND,117.33979718999998,17476.81089165,0.006714027972120596
BGD,JPN,18.257560529999996,17476.81089165,0.001044673461490793
BGD,KOR,48.501639999999995,17476.81089165,0.002775199680347455
BGD,LKA,16.931481599999998,17476.81089165,9.687969793212933e-4
BGD,MYS,26.477486199999998,17476.81089165,0.0015150067345896787
BGD,PAK,4.15791332,17476.81089165,2.3791029986978637e-4
BGD,TWN,120.48689223999999,17476.81089165,0.006894100587743142
BGD,VNM,1494.3454491899997,17476.81089165,0.08550446980598515
BHR,ARE,89.95180293,1557.79661741,0.05774296973346514
BHR,CHN,176.18771884999995,1557.79661741,0.11310059148987657
BHR,IND,25.353129999999997,1557.79661741,0.016274993613834027
BHR,PAK,1172.32321965,1557.79661741,0.7525521666615955
BHR,QAT,93.98074598000001,1557.79661741,0.06032927850122877
BIH,CHN,43.078274799999996,3363.79376366,0.012806455397291769
BIH,MKD,93.54202659999999,3363.79376366,0.0278084904046617
BIH,MNE,5.135662289999999,3363.79376366,0.0015267470751274908
BIH,SRB,104.29616295999999,3363.79376366,0.03100551647569493
BLR,CHN,143.19558055,1346.4837904099998,0.1063477938389421
BLR,HKG,22.542239499999997,1346.4837904099998,0.016741560247922452
BLR,IND,79.93952119999999,1346.4837904099998,0.05936909286940519
BLR,MDA,115.03817391,1346.4837904099998,0.08543598870579144
BLR,RUS,661.1644356899999,1346.4837904099998,0.4910303714006669
BLR,UKR,89.979360679999985,1346.4837904099998,0.06682543178080264
BLZ,GTM,19.725837449999997,9425.625734139998,0.002092788108332396
BLZ,NGA,9405.899896689998,9425.625734139998,0.9979072118916676
BMU,NGA,3.0578079399999996,3.0578079399999996,1
BOL,BRA,27.55775,3982.3439970599998,0.006919982306989238
BOL,CAN,22.465077799999996,3982.3439970599998,0.005641169576657626
BOL,CHL,921.39337125,3982.3439970599998,0.23136960843418516
BOL,CHN,132.53514054,3982.3439970599998,0.033280686107941757
BOL,HKG,52.91087999999999,3982.3439970599998,0.013286366029419334
BOL,MEX,109.27419492,3982.3439970599998,0.027439667442258286
BOL,PAN,26.455439999999996,3982.3439970599998,0.006643183014709667
BOL,PER,229.06552954999998,3982.3439970599998,0.05752027693215594
BOL,PRY,126.01607919999998,3982.3439970599998,0.031643695093400384
BOL,USA,2149.4824538,3982.3439970599998,0.5397530839593149
BOL,VNM,185.18807999999999,3982.3439970599998,0.046502281102967676
BRA,ARG,0.00551155,9494.23681547,5.805153281008777e-7
BRA,BOL,0.020943889999999996,9494.23681547,2.2059582467833353e-6
BRA,CHE,60.787987259999994,9494.23681547,0.0064026196566902005
BRA,CHL,0.04519471,9494.23681547,4.760225690427198e-6
BRA,CHN,3614.8492754,9494.23681547,0.3807414272108665
BRA,ECU,7.882618809999999,9494.23681547,8.302530222498753e-4
BRA,HKG,2893.5626476899997,9494.23681547,0.3047704311498952
BRA,HND,0.00440924,9494.23681547,4.644122624807022e-7
BRA,IND,198.4047769,9494.23681547,0.020897390780975397
BRA,MEX,568.18899643,9494.23681547,0.05984567348311635
BRA,PRY,52.034543549999995,9494.23681547,0.005480645212600387
BRA,URY,12.635779529999997,9494.23681547,0.001330889441204072
BRA,USA,1324.86418438,9494.23681547,0.13954404236275778
BRB,CHN,1175.76022223,10363.3343957,0.11345385349312395
BRB,COL,9.5129353,10363.3343957,9.179415559481657e-4
BRB,HKG,102.97118633999997,10363.3343957,0.009936105736656074
BRB,NGA,9030.40019981,10363.3343957,0.8713797948618673
BRB,USA,0.7627985199999999,10363.3343957,7.360551062759333e-5
BRN,CHN,71.43519955000001,184.6810174,0.3868031514862123
BRN,HKG,26.455439999999996,184.6810174,0.14324937328399187
BRN,MYS,43.37810312,184.6810174,0.234881222394652
BRN,SGP,43.41227473,184.6810174,0.23506625283514385
BTN,IND,68.34321999999999,68.34321999999999,1
BWA,NAM,0.00551155,386.0179389,1.4277963391301864e-5
BWA,ZAF,371.59421255,386.0179389,0.9626345698049631
BWA,ZWE,14.4182148,386.0179389,0.03735115223164568
CAN,ARE,1017.3604798499998,286871.14986408997,0.003546402209953812
CAN,ARM,260.83079682,286871.14986408997,9.092263092457118e-4
CAN,AUS,0.11574254999999999,286871.14986408997,4.034652841696872e-7
CAN,BGD,56.989427,286871.14986408997,1.986586208721222e-4
CAN,BRA,298.8803334,286871.14986408997,0.0010418626395216095
CAN,BRB,20.564695359999998,286871.14986408997,7.168617468066367e-5
CAN,CHE,1.5476432399999998,286871.14986408997,5.394907228326103e-6
CAN,CHL,1943.9975397699998,286871.14986408997,0.00677655296006936
CAN,CHN,66876.96030729999,286871.14986408997,0.23312543049025347
CAN,CIV,27.55775,286871.14986408997,9.606316289754458e-5
CAN,CUB,52.124932969999996,286871.14986408997,1.8170155135744761e-4
CAN,DMA,3.59573522,286871.14986408997,1.2534321494871617e-5
CAN,EGY,44.89929092,286871.14986408997,1.5651379004571144e-4
CAN,ETH,10.66484925,286871.14986408997,3.7176444041349755e-5
CAN,GBR,0.17306266999999997,286871.14986408997,6.0327666299658e-7
CAN,GIN,123.39258139999998,286871.14986408997,4.301324181900456e-4
CAN,GRD,1.8452669399999997,286871.14986408997,6.4323893876195844e-6
CAN,HKG,89925.89092882999,286871.14986408997,0.3134713650063239
CAN,HND,144.33426677999998,286871.14986408997,5.031327369391476e-4
CAN,IDN,26.444416899999997,286871.14986408997,9.218221111648377e-5
CAN,IND,5281.12532222,286871.14986408997,0.01840939852167784
CAN,JPN,14.495376499999999,286871.14986408997,5.052922368410845e-5
CAN,KEN,28.242284509999998,286871.14986408997,9.844937186391959e-5
CAN,KOR,846.47928133999994,286871.14986408997,0.002950729906932202
CAN,KWT,0.12786796,286871.14986408997,4.457330758446069e-7
CAN,LCA,2.6995571899999997,286871.14986408997,9.410347437443466e-6
CAN,MAC,390.78212271999996,286871.14986408997,0.0013622217602053729
CAN,MAR,180.34673447999998,286871.14986408997,6.286680782136589e-4
CAN,MEX,91.41787522999998,286871.14986408997,3.1867225154328256e-4
CAN,MYS,540.51991312,286871.14986408997,0.0018841905621254712
CAN,NGA,39.18932512,286871.14986408997,1.366095026933402e-4
CAN,NOR,1.1695509099999999,286871.14986408997,4.076920633371792e-6
CAN,PAK,490.8443129699999,286871.14986408997,0.0017110271046863572
CAN,PRY,37.969067949999996,286871.14986408997,1.3235582584023692e-4
CAN,QAT,0.0033069299999999996,286871.14986408997,1.152757954770535e-8
CAN,SGP,1016.32210383,286871.14986408997,0.003542782549975833
CAN,SYR,1385.1737690999998,286871.14986408997,0.00482855724514734
CAN,TTO,0.5698942699999999,286871.14986408997,1.986586208721222e-6
CAN,TWN,313.49806630999996,286871.14986408997,0.001092818383648983
CAN,UKR,15.432339999999998,286871.14986408997,5.379537122262496e-5
CAN,USA,108595.01212504998,286871.14986408997,0.3785497850742352
CAN,VCT,1.41757066,286871.14986408997,4.941489099449694e-6
CAN,VGB,5.386988969999999,286871.14986408997,1.8778427083212012e-5
CAN,VNM,1197.1207854099998,286871.14986408997,0.0041730260640610115
CAN,ZAF,1.7603890699999998,286871.14986408997,6.136514845895148e-6
CHE,BIH,0.03858085,109554.00418809,3.5216284686191563e-7
CHE,CAN,69.02554989,109554.00418809,6.300595802184655e-4
CHE,CHN,2749.1622423099993,109554.00418809,0.025094128349613262
CHE,EGY,1.5729963699999998,109554.00418809,1.435818235634153e-5
CHE,GBR,2687.22123879,109554.00418809,0.024528735929874274
CHE,HKG,5060.2246028399995,109554.00418809,0.04618931676976636
CHE,IND,1260.3162177099998,109554.00418809,0.011504063471255698
CHE,JPN,27.822304399999997,109554.00418809,2.5395972156556424e-4
CHE,MKD,0.0440924,109554.00418809,4.024718249850464e-7
CHE,PAK,311.4356442999999,109554.00418809,0.0028427591178256284
CHE,PHL,0.110231,109554.00418809,1.0061795624626161e-6
CHE,QAT,2.8197089799999997,109554.00418809,2.5738073207793716e-5
CHE,SAU,57.16028504999999,109554.00418809,5.217544121149895e-4
CHE,SGP,44.0924,109554.00418809,4.024718249850464e-4
CHE,SRB,30.162508529999997,109554.00418809,2.753209136766456e-4
CHE,THA,0.01763696,109554.00418809,1.6098872999401858e-7
CHE,TUN,14.407191699999998,109554.00418809,1.315076688138639e-4
CHE,TUR,5.51155,109554.00418809,5.03089781231308e-5
CHE,TWN,367.54763254,109554.00418809,0.0033549447623015993
CHE,UKR,0.04629702,109554.00418809,4.2259541623429877e-7
CHE,USA,28.458337269999998,109554.00418809,2.597653776409736e-4
CHE,VNM,39.947714399999995,109554.00418809,3.6463947343645203e-4
CHL,BOL,0.26565670999999996,1379.9620474199999,1.9251015670806033e-4
CHL,BRA,10.562334419999997,1379.9620474199999,0.00765407602313956
CHL,CHN,184.95328797,1379.9620474199999,0.1340278077326777
CHL,CRI,0.057320119999999995,1379.9620474199999,4.153746119841966e-5
CHL,ECU,22.720813719999995,1379.9620474199999,0.01646481058118896
CHL,HKG,60.881683609999996,1379.9620474199999,0.04411837537403685
CHL,PER,696.03270561,1379.9620474199999,0.5043853973457563
CHL,PRY,100.93301514999999,1379.9620474199999,0.07314187758910184
CHL,URY,19.400656,1379.9620474199999,0.014058833021003579
CHL,USA,0.01433003,1379.9620474199999,1.0384365299604916e-5
CHL,VNM,282.79763049999997,1379.9620474199999,0.2049314552010493
CHN,ARE,774.6990587599998,43645.08039738,0.01774997437755905
CHN,ARM,0.220462,43645.08039738,5.051245134451265e-6
CHN,AUS,609.39885578,43645.08039738,0.013962601288198841
CHN,BGD,0.47840253999999993,43645.08039738,1.0961201941759243e-5
CHN,BHR,16.63165328,43645.08039738,3.810659329430034e-4
CHN,BOL,0.20613196999999997,43645.08039738,4.722914200711932e-6
CHN,BRA,12.392169019999997,43645.08039738,2.8393048900750555e-4
CHN,BRB,0.09038942,43645.08039738,2.0710105051250187e-6
CHN,CAN,470.55188817999993,43645.08039738,0.010781327102521434
CHN,CHE,1.6534649999999997,43645.08039738,3.788433850838448e-5
CHN,CIV,0.8013793699999999,43645.08039738,1.8361276063730346e-5
CHN,CRI,5.0331474599999995,43645.08039738,1.1531992641952237e-4
CHN,DOM,28.00749248,43645.08039738,6.417101818806887e-4
CHN,DZA,45.99388475,43645.08039738,0.0010538160161748951
CHN,ECU,2.3754780499999995,43645.08039738,5.4427166323712364e-5
CHN,EGY,0.11243561999999999,43645.08039738,2.5761350185701446e-6
CHN,ETH,40.01385299999999,43645.08039738,9.168009919029044e-4
CHN,GBR,420.43095478999993,43645.08039738,0.009632951777429611
CHN,HKG,11775.84104356,43645.08039738,0.2698091270847309
CHN,IDN,510.12812411,43645.08039738,0.011688101372832453
CHN,IND,1664.73281282,43645.08039738,0.03814250764720629
CHN,IRN,3.5439266499999995,43645.08039738,8.119876553630407e-5
CHN,IRQ,98.98743799999998,43645.08039738,0.0022680090653686177
CHN,JPN,1150.78628687,43645.08039738,0.02636691870864514
CHN,KAZ,160.24611162999997,43645.08039738,0.003671573294652918
CHN,KEN,20.1832961,43645.08039738,4.624414920590133e-4
CHN,KGZ,58.31219899999999,43645.08039738,0.0013360543380623593
CHN,KHM,0.21825738,43645.08039738,5.000732683106752e-6
CHN,KOR,2449.0451170899996,43645.08039738,0.05611274156885308
CHN,KWT,57.974892139999994,43645.08039738,0.001328325933006649
CHN,LKA,210.80466209,43645.08039738,0.004829975341336627
CHN,MAC,13.569436099999999,43645.08039738,3.1090413802547536e-4
CHN,MEX,20.06093969,43645.08039738,4.596380510093929e-4
CHN,MOZ,138.67059799999998,43645.08039738,0.0031772331895698453
CHN,MYS,1497.1717720299998,43645.08039738,0.03430333403899227
CHN,NAM,19.46018074,43645.08039738,4.458734080180131e-4
CHN,NER,1.5983494999999999,43645.08039738,3.662152722477167e-5
CHN,NGA,100.42264562,43645.08039738,0.0023008926711938957
CHN,NIC,2.3115440699999996,43645.08039738,5.29623052347215e-5
CHN,NOR,0.12676565,43645.08039738,2.9044659523094775e-6
CHN,NZL,808.99412748,43645.08039738,0.018535746070674295
CHN,OMN,17.16517132,43645.08039738,3.932899461683755e-4
CHN,PAK,84.30246418,43645.08039738,0.0019315456269628191
CHN,PAN,22.443031599999998,43645.08039738,5.142167546871387e-4
CHN,PER,6.13655977,43645.08039738,1.4060140831745097e-4
CHN,PHL,157.13759742999997,43645.08039738,0.003600350738257155
CHN,PRY,0.27116826,43645.08039738,6.213031515375056e-6
CHN,QAT,374.85043628999995,43645.08039738,0.008588606845881813
CHN,RUS,360.82795078,43645.08039738,0.00826732239910504
CHN,SAU,408.33420485,43645.08039738,0.00935578995690227
CHN,SDN,198.13471095,43645.08039738,0.004539680283459713
CHN,SEN,31.07742583,43645.08039738,7.120487703779225e-4
CHN,SGP,289.38172813,43645.08039738,0.006630340132157747
CHN,SLV,194.72636842999998,43645.08039738,0.004461588033681096
CHN,SRB,0.02314851,43645.08039738,5.303807391173828e-7
CHN,SUR,9.17893537,43645.08039738,2.103085911728784e-4
CHN,SYR,2.20462,43645.08039738,5.051245134451265e-5
CHN,THA,1186.7513552399998,43645.08039738,0.027190953583653844
CHN,TUR,0.9656235599999999,43645.08039738,2.2124453688896537e-5
CHN,TWN,1092.03316387,43645.08039738,0.025020761880313876
CHN,TZA,95.64192714999997,43645.08039738,0.0021913564204533195
CHN,UGA,0.2866006,43645.08039738,6.566618674786644e-6
CHN,UKR,13.895719859999998,43645.08039738,3.183799808244632e-4
CHN,USA,14592.92983269,43645.08039738,0.3343545183059397
CHN,UZB,22.597354999999997,43645.08039738,5.177526262812546e-4
CHN,VNM,88.59596162999999,43645.08039738,0.0020299186259562572
CHN,YEM,539.98639508,43645.08039738,0.01237221675761686
CHN,ZAF,46.47449191,43645.08039738,0.0010648277305679989
CHN,ZWE,5.671384949999999,43645.08039738,1.2994328108375877e-4
CIV,TGO,89.39734099999998,89.39734099999998,1
CMR,CHN,8591.767902299998,8610.496149199998,0.9978249514806716
CMR,NGA,18.728246899999995,8610.496149199998,0.002175048519328359
COD,UGA,44.0924,60.0318026,0.7344840249724568
COL,BRA,28.77690486,3646.34998827,0.007891975524174276
COL,CAN,122.5217565,3646.34998827,0.03360120583436646
COL,CHL,30.980422549999997,3646.34998827,0.008496283310615109
COL,CHN,2064.96062993,3646.34998827,0.5663089491060386
COL,CRI,0.00110231,3646.34998827,3.02305045743288e-7
COL,ECU,158.73263999999998,3646.34998827,0.04353192658703347
COL,HKG,290.80591265,3646.34998827,0.07975260564276553
COL,IND,81.43315125,3646.34998827,0.0223327852542854
COL,MEX,41.33442037999999,3646.34998827,0.011335834605281812
COL,USA,707.0987957,3646.34998827,0.19391961769294697
COL,VNM,92.47719513999999,3646.34998827,0.0253615795075874
CRI,CAN,62.52963705999999,6771.737247439999,0.009233913658365706
CRI,CHN,1734.3789632399998,6771.737247439999,0.2561202391447878
CRI,COL,56.46582975,6771.737247439999,0.00833845550805245
CRI,ECU,81.55991689999999,6771.737247439999,0.012044164432226466
CRI,GTM,53.36613402999999,6771.737247439999,0.007880715402856871
CRI,HKG,2171.9497362199995,6771.737247439999,0.3207374499122936
CRI,HND,688.71006028,6771.737247439999,0.10170360058496973
CRI,JAM,7.542005019999999,6771.737247439999,0.0011137474394552437
CRI,NIC,85.06195577,6771.737247439999,0.012561319593750774
CRI,PAN,160.57460000999998,6771.737247439999,0.02371246759030763
CRI,PER,51.2463919,6771.737247439999,0.007567687585541404
CRI,SLV,845.2965027099999,6771.737247439999,0.12482712660322984
CRI,TWN,43.856505659999996,6771.737247439999,0.0064764039208077065
CRI,USA,272.62661612999995,6771.737247439999,0.04025947938737054
CRI,VNM,134.23490256,6771.737247439999,0.01982281616297892
CUB,CHN,66.83856685,189.24017156,0.35319438943125425
DMA,CHN,56.625664699999994,56.625664699999994,1
DOM,BRA,25.000390799999998,11603.54778594,0.002154547148958436
DOM,CAN,144.40371231,11603.54778594,0.01244478972930794
DOM,CHN,1392.76537807,11603.54778594,0.12002927068199017
DOM,COL,25.000390799999998,11603.54778594,0.002154547148958436
DOM,CRI,3.7577747899999996,11603.54778594,3.238470560317155e-4
DOM,ECU,244.54857581,11603.54778594,0.021075328022203615
DOM,GTM,20.232900049999998,11603.54778594,0.00174368222747496
DOM,HKG,7986.74852415,11603.54778594,0.6883022909448031
DOM,HND,134.07837454,11603.54778594,0.011554946557160953
DOM,MEX,20.94389,11603.54778594,0.0018049557244360795
DOM,PAN,24.36435793,11603.54778594,0.0020997334935374035
DOM,PER,195.07028914999995,11603.54778594,0.016811262619727933
DOM,PRY,40.805311579999994,11603.54778594,0.0035166237372197258
DOM,SLV,23.148509999999998,11603.54778594,0.0019949510638504037
DOM,TWN,2.4625605399999997,11603.54778594,2.1222479412580006e-4
DOM,USA,793.4868303999998,11603.54778594,0.06838312256200353
DOM,VNM,194.55771499999997,11603.54778594,0.016767088703314104
DZA,CHN,67.792065,157.97094378999998,0.42914262188697155
DZA,NGA,90.17887878999998,157.97094378999998,0.5708573781130285
ECU,CAN,1361.73314695,10573.573572759999,0.12878646349595027
ECU,CHN,2817.9662278899996,10573.573572759999,0.26651029649519253
ECU,HKG,1851.5479023799999,10573.573572759999,0.1751108922294749
ECU,IND,40.78547,10573.573572759999,0.0038573023320207385
ECU,PER,267.65960727,10573.573572759999,0.025314015685250803
ECU,USA,4131.82384692,10573.573572759999,0.39076891256183677
ECU,VNM,100.79191946999998,10573.573572759999,0.009532436576567034
ECU,VUT,1.2599403299999998,10573.573572759999,1.1915936663512714e-4
EGY,ARE,38.11236825,15322.495910809997,0.002487347261950436
EGY,CHN,12970.067162909998,15322.495910809997,0.8464722221762602
EGY,ETH,134.22828869999998,15322.495910809997,0.008760210443606784
EGY,HKG,165.10509410999998,15322.495910809997,0.010775339414091055
EGY,ISR,380.29695,15322.495910809997,0.024819517147444698
EGY,KOR,10.1632982,15322.495910809997,6.63292603186783e-4
EGY,LBN,147.43396249999998,15322.495910809997,0.009622059183973124
EGY,MYS,410.2356896,15322.495910809997,0.026773424642298607
EGY,QAT,0.052910879999999993,15322.495910809997,3.4531502118183924e-6
EGY,RUS,208.20651741999998,15322.495910809997,0.0135882899647642
EGY,SAU,10.6372915,15322.495910809997,6.942270738343227e-4
EGY,SDN,13.173706809999999,15322.495910809997,8.597624621133668e-4
EGY,TUN,3.3069299999999995,15322.495910809997,2.158218882386495e-4
EGY,TUR,249.00631744999998,15322.495910809997,0.016251028481223246
EGY,TWN,19.312471199999997,15322.495910809997,0.0012603998273137131
EGY,VNM,103.92358218,15322.495910809997,0.006782418659787801
ETH,CHN,62.831669999999995,191.80194,0.3275862068965517
ETH,PAK,128.97027,191.80194,0.6724137931034483
FJI,AUS,284.24386122,552.6287884699999,0.5143486317586774
FJI,HKG,224.07647448999998,552.6287884699999,0.40547376315731737
FJI,TON,41.86132455999999,552.6287884699999,0.07574944598144562
FJI,TUV,0.330693,552.6287884699999,5.983998787242914e-4
FJI,WSM,2.1164351999999997,552.6287884699999,0.0038297592238354643
