from,to,quantity,exports,probability
ABW,CHN,20.37509804,273.36295921,0.07453496296236557
ABW,DOM,0.2866006,273.36295921,0.0010484251444608877
ABW,HKG,21.401348649999996,273.36295921,0.07828913146041588
ABW,TWN,40.66642052,273.36295921,0.14876346319019643
ABW,USA,44.753786,273.36295921,0.16371561871196938
AND,NGA,11.0231,1524.0516013799997,0.007232760354058085
ARE,ARM,21.8808535,42747.59172078999,5.118616656329297e-4
ARE,BGD,122.87890494,42747.59172078999,0.002874522282859708
ARE,BHR,5.903972359999999,42747.59172078999,1.3811239703425546e-4
ARE,CHL,124.4838683,42747.59172078999,0.002912067400500088
ARE,CHN,21154.452153889997,42747.59172078999,0.4948688640067103
ARE,ETH,72.97733123999998,42747.59172078999,0.0017071682474338777
ARE,GBR,77.0404459,42747.59172078999,0.0018022172197020379
ARE,HKG,3458.4976249999995,42747.59172078999,0.08090508694827792
ARE,IDN,1500.1590321299998,42747.59172078999,0.03509341630116693
ARE,IND,5586.740769719999,42747.59172078999,0.13069135698240814
ARE,IRN,13.76674959,42747.59172078999,3.2204737239746394e-4
ARE,IRQ,152.42742679999998,42747.59172078999,0.0035657547165602777
ARE,JOR,10.471945,42747.59172078999,2.44971578010722e-4
ARE,KEN,4.067523899999999,42747.59172078999,9.51521181957436e-5
ARE,KOR,52.469955999999996,42747.59172078999,0.0012274365382431965
ARE,LBN,110.231,42747.59172078999,0.0025786481895865476
ARE,MDG,6.23356305,42747.59172078999,1.4582255512111925e-4
ARE,MYS,587.3273026499999,42747.59172078999,0.01373942435134556
ARE,NGA,13.779977309999998,42747.59172078999,3.2235681018021425e-4
ARE,OMN,1418.5098281199996,42747.59172078999,0.03318338580065827
ARE,PAK,4135.7271266299995,42747.59172078999,0.09674760519008647
ARE,QAT,68.34321999999999,42747.59172078999,0.0015987618775436592
ARE,SAU,318.47720058,42747.59172078999,0.007450178776389661
ARE,SDN,86.05954632,42747.59172078999,0.002013202214574009
ARE,SEN,0.11684485999999998,42747.59172078999,2.73336708096174e-6
ARE,SGP,0.0220462,42747.59172078999,5.157296379173095e-7
ARE,THA,460.5120486999999,42747.59172078999,0.010772818541635717
ARE,TUR,0.00440924,42747.59172078999,1.031459275834619e-7
ARE,TWN,553.60763975,42747.59172078999,0.012950615870151038
ARE,TZA,18.583844289999995,42747.59172078999,4.3473429828239595e-4
ARE,UKR,534.6203499999999,42747.59172078999,0.012506443719494754
