from,to,quantity,exports,probability
ABW,JOR,66.1386,66.1386,1
ARE,BGD,128.9482238,48084.68573095,0.0026816900607712964
ARE,BHR,19.510886999999997,48084.68573095,4.057609341396131e-4
ARE,BRA,0.9557027699999999,48084.68573095,1.9875408468872575e-5
ARE,CHN,20082.511896699998,48084.68573095,0.41764881253604136
ARE,CIV,66.68975499999999,48084.68573095,0.0013869229669743839
ARE,CMR,0.2755775,48084.68573095,5.731086640390016e-6
ARE,COG,3.7886394699999997,48084.68573095,7.879097913208194e-5
ARE,EGY,73.16582625,48084.68573095,0.0015216035030235493
ARE,ETH,124.73188805,48084.68573095,0.0025940044351733292
ARE,GBR,51.916596379999994,48084.68573095,0.0010796908743563559
ARE,HKG,6910.18958806,48084.68573095,0.14370873975811835
ARE,IDN,99.89133219999998,48084.68573095,0.002077404285408573
ARE,IND,11606.891092169999,48084.68573095,0.2413843600250288
ARE,IRN,302.04837233999996,48084.68573095,0.006281591898719319
ARE,IRQ,25.61988902,48084.68573095,5.328076627837791e-4
ARE,KEN,329.96768001999993,48084.68573095,0.006862219748430512
ARE,KOR,114.90038516,48084.68573095,0.002389542188190775
ARE,KWT,6.721886379999999,48084.68573095,1.3979266533239326e-4
ARE,LKA,26.455439999999996,48084.68573095,5.501843174774415e-4
ARE,MKD,26.719994399999997,48084.68573095,5.556861606522159e-4
ARE,MOZ,27.784825859999998,48084.68573095,5.778310794306831e-4
ARE,MYS,1633.13509667,48084.68573095,0.03396372611870525
ARE,NGA,106.04883586,48084.68573095,0.002205459685301448
ARE,OMN,1509.04144611,48084.68573095,0.03138299488019106
ARE,PAK,2557.3735300299995,48084.68573095,0.05318478203932465
ARE,QAT,152.56080630999998,48084.68573095,0.0031727524884664743
ARE,SAU,41.817232159999996,48084.68573095,8.696580111593426e-4
ARE,SDN,46.60015524999999,48084.68573095,9.691267508899517e-4
ARE,SEN,2.14178833,48084.68573095,4.4542005369111204e-5
ARE,THA,599.8837158599999,48084.68573095,0.012475566944880357
ARE,TKM,54.564344999999996,48084.68573095,0.0011347551547972233
ARE,TUR,16.2370263,48084.68573095,3.376756248517798e-4
ARE,TWN,127.80843525999998,48084.68573095,0.002657986286426643
ARE,TZA,53.54691286999999,48084.68573095,0.0011135959829209033
ARE,UGA,0.220462,48084.68573095,4.5848693123120135e-6
ARE,UKR,83.32691983,48084.68573095,0.0017329201296280101
ARE,VNM,152.82976994999999,48084.68573095,0.003178346029027495
ARE,YEM,0.0551155,48084.68573095,1.1462173280780034e-6
ARG,BOL,0.22597354999999997,17453.39892956,1.2947251759499934e-5
ARG,BRA,4762.40248704,17453.39892956,0.272863899247392
ARG,CHL,1454.5322166099998,17453.39892956,0.08333804908031564
ARG,CHN,9534.30357935,17453.39892956,0.5462720251699626
ARG,HKG,654.5627010999999,17453.39892956,0.0375034515478471
ARG,MEX,81.19394998,17453.39892956,0.00465204229317681
ARG,USA,966.1758173099998,17453.39892956,0.05535745909489488
AUS,ARE,140.90608268,208926.43167175996,6.744291832896216e-4
AUS,BRA,0.028660059999999998,208926.43167175996,1.3717776047133775e-7
AUS,CAN,25.69374379,208926.43167175996,1.2297986226255427e-4
AUS,CHN,54142.033504349994,208926.43167175996,0.2591440109857016
AUS,EGY,42.765218759999996,208926.43167175996,2.0469032289407765e-4
AUS,FJI,0.32848837999999997,208926.43167175996,1.572268177709948e-6
AUS,GUM,0.0033069299999999996,208926.43167175996,1.58282031313082e-8
AUS,HKG,83856.21602269998,208926.43167175996,0.4013671958675136
AUS,IDN,12549.579990309998,208926.43167175996,0.06006698094584024
AUS,IND,1802.2063021599997,208926.43167175996,0.008626033038229501
AUS,KOR,464.68759897999996,208926.43167175996,0.0022241685518760075
AUS,LAO,8.18906099,208926.43167175996,3.9195907020829544e-5
AUS,MYS,21302.064690609997,208926.43167175996,0.10195964445550497
AUS,NGA,141.6027426,208926.43167175996,6.777636580826172e-4
AUS,NZL,703.3696809699999,208926.43167175996,0.0033665902171490184
AUS,PAK,11.24135738,208926.43167175996,5.3805338511027014e-5
AUS,PHL,41.36638737,208926.43167175996,1.979949929695343e-4
AUS,PNG,0.05842242999999999,208926.43167175996,2.7963158865311154e-7
AUS,QAT,0.016534649999999998,208926.43167175996,7.9141015656541e-8
AUS,SGP,409.70217155999995,208926.43167175996,0.0019609877423440356
AUS,SLB,2.3842965299999994,208926.43167175996,1.1412134457673211e-5
