from,to,quantity,exports,probability
ABW,USA,67.386414919999993,202.33120512,0.33305003486750345
ARE,BGD,1091.1017119199998,44187.20747848,0.024692705744109013
ARE,BHR,36.044434689999996,44187.20747848,8.157210366270444e-4
ARE,CHE,0.00881848,44187.20747848,1.9957088268804418e-7
ARE,CHN,18598.71224728,44187.20747848,0.4209071654129291
ARE,CMR,0.13448181999999997,44187.20747848,3.043455960992673e-6
ARE,EGY,28.0978819,44187.20747848,6.358827249647807e-4
ARE,ETH,0.22928047999999998,44187.20747848,5.188842949889148e-6
ARE,GBR,420.49599107999995,44187.20747848,0.009516238184655353
ARE,GIN,0.9171219199999999,44187.20747848,2.0755371799556593e-5
ARE,HKG,4005.1629163699995,44187.20747848,0.09064077919657153
ARE,IDN,1663.54893188,44187.20747848,0.03764774980836206
ARE,IND,6770.12456791,44187.20747848,0.15321458300362562
ARE,IRN,63.291333269999996,44187.20747848,0.001432345171412429
ARE,JOR,0.0881848,44187.20747848,1.9957088268804415e-6
ARE,KEN,89.58142677,44187.20747848,0.0020273158654261604
ARE,KOR,71.93234136,44187.20747848,0.0016278996900863762
ARE,KWT,11.58197117,44187.20747848,2.6211140805041e-4
ARE,LKA,0.009920789999999999,44187.20747848,2.2451724302404965e-7
ARE,MKD,171.61533697,44187.20747848,0.0038838240016316914
ARE,MYS,1168.0991677299999,44187.20747848,0.026435233959939335
ARE,NGA,416.3094177,44187.20747848,0.009421491908099206
ARE,OMN,2800.47036357,44187.20747848,0.06337740091255782
ARE,PAK,4087.3324106999994,44187.20747848,0.09250035573509838
ARE,QAT,292.09341072999996,44187.20747848,0.006610361400915751
ARE,SAU,161.31314770999998,44187.20747848,0.0036506753179313834
ARE,SEN,0.49493718999999997,44187.20747848,1.1200915790866478e-5
ARE,SGP,0.5478480699999999,44187.20747848,1.2398341086994742e-5
ARE,THA,630.6205279,44187.20747848,0.014271563284625397
ARE,TUN,28.660059999999998,44187.20747848,6.486053687361435e-4
ARE,TUR,21.849988819999997,44187.20747848,4.944867545803014e-4
ARE,TZA,128.75642186,44187.20747848,0.0029138845654074607
ARE,UGA,55.942232499999996,44187.20747848,0.0012660277870522802
